onset	duration	reaction_time	trial_number	trial_type	button_pressed	action	explode_trial	trial_value	trial_cumulative_value	payoff_level	onset_noTriggerAdjust
0.0322096839990991	0.920544575999884	0.920544575999884	1	BALOON	5	ACCEPT	0	5	5	5	0.0322096839990991
3.77183574099945	0.753928817999622	0.753928817999622	1	BALOON	5	ACCEPT	0	5	10	5	3.77183574099945
5.98911378099911	1.45563882399983	1.45563882399983	1	BALOON	5	ACCEPT	0	5	15	5	5.98911378099911
10.2581803579997	1.03057487099977	1.03057487099977	1	BALOON	28	CASHOUT	0	0	15	5	10.2581803579997
15.8510543560005	0.454696281998622	0.454696281998622	2	BALOON	5	ACCEPT	1	5	5	5	15.8510543560005
19.3920842249991	0.703670789000171	0.703670789000171	2	BALOON	5	ACCEPT	1	5	10	5	19.3920842249991
22.0064897140001	1.12126185200032	1.12126185200032	2	BALOON	5	ACCEPT	1	5	15	5	22.0064897140001
25.1834978890001	0.75226235899936	0.75226235899936	2	BALOON	5	ACCEPT	1	5	20	5	25.1834978890001
28.2447093419996	0	0	2	BALOON	n/a	EXPLODE	1	0	20	5	28.2447093419996
38.4044584759995	0.751297681999858	0.751297681999858	3	CONTROL	5	ACCEPT	1	0	0	0	38.4044584759995
41.5815057	0.328261737999128	0.328261737999128	3	CONTROL	5	ACCEPT	1	0	0	0	41.5815057
44.0304112329995	0.495349393000652	0.495349393000652	3	CONTROL	5	ACCEPT	1	0	0	0	44.0304112329995
46.4297507350002	0.381014818998665	0.381014818998665	3	CONTROL	5	ACCEPT	1	0	0	0	46.4297507350002
49.0606730460004	0.579094249998889	0.579094249998889	3	CONTROL	5	ACCEPT	1	0	0	0	49.0606730460004
51.2283199960002	0.63947682700018	0.63947682700018	3	CONTROL	5	ACCEPT	1	0	0	0	51.2283199960002
53.0650398050002	0.82071931199971	0.82071931199971	3	CONTROL	5	ACCEPT	1	0	0	0	53.0650398050002
55.0175546930004	0.524210741999923	0.524210741999923	3	CONTROL	5	ACCEPT	1	0	0	0	55.0175546930004
56.9370405110003	0.660715441999855	0.660715441999855	3	CONTROL	5	ACCEPT	1	0	0	0	56.9370405110003
59.8824268379994	0.681338145001064	0.681338145001064	3	CONTROL	5	ACCEPT	1	0	0	0	59.8824268379994
61.7190655769991	0.602699300001404	0.602699300001404	3	CONTROL	5	ACCEPT	1	0	0	0	61.7190655769991
71.6471326320006	0.554641520999212	0.554641520999212	4	BALOON	5	ACCEPT	0	5	5	5	71.6471326320006
73.8147916639991	0.494978296999761	0.494978296999761	4	BALOON	5	ACCEPT	0	5	10	5	73.8147916639991
76.0651406420002	0.656622259999494	0.656622259999494	4	BALOON	5	ACCEPT	0	5	15	5	76.0651406420002
77.9515328069992	0.758212871000069	0.758212871000069	4	BALOON	28	CASHOUT	0	0	15	5	77.9515328069992
85.2652424320004	0.449533053999403	0.449533053999403	5	BALOON	5	ACCEPT	0	5	5	5	85.2652424320004
87.8796464810002	0.583121487999961	0.583121487999961	5	BALOON	5	ACCEPT	0	5	10	5	87.8796464810002
90.2623848000003	0.525358814998981	0.525358814998981	5	BALOON	5	ACCEPT	0	5	15	5	90.2623848000003
93.158081308	0.499679938999179	0.499679938999179	5	BALOON	5	ACCEPT	0	5	20	5	93.158081308
94.7797025130003	0.736058376000074	0.736058376000074	5	BALOON	28	CASHOUT	0	0	20	5	94.7797025130003
98.7343852230006	0.63541874999828	0.63541874999828	6	CONTROL	5	ACCEPT	1	0	0	0	98.7343852230006
101.398483243	0.255278005000946	0.255278005000946	6	CONTROL	5	ACCEPT	1	0	0	0	101.398483243
104.277655759	0.229113673998654	0.229113673998654	6	CONTROL	5	ACCEPT	1	0	0	0	104.277655759
107.454612048999	0.363156295999943	0.363156295999943	6	CONTROL	5	ACCEPT	1	0	0	0	107.454612048999
109.208617929	0.439145854999879	0.439145854999879	6	CONTROL	5	ACCEPT	1	0	0	0	109.208617929
110.896462446	0.489308724998409	0.489308724998409	6	CONTROL	5	ACCEPT	1	0	0	0	110.896462446
112.832465468	0.636297838000246	0.636297838000246	6	CONTROL	5	ACCEPT	1	0	0	0	112.832465468
115.661843636999	0.551926631000242	0.551926631000242	6	CONTROL	5	ACCEPT	1	0	0	0	115.661843636999
117.995015131999	0.514730194001459	0.514730194001459	6	CONTROL	5	ACCEPT	1	0	0	0	117.995015131999
121.370561653001	0.513217215999248	0.513217215999248	6	CONTROL	5	ACCEPT	1	0	0	0	121.370561653001
128.65114813	0.465623471000072	0.465623471000072	7	BALOON	5	ACCEPT	0	5	5	5	128.65114813
130.421681501999	0.497093233001578	0.497093233001578	7	BALOON	5	ACCEPT	0	5	10	5	130.421681501999
132.705147025999	0.595636078000098	0.595636078000098	7	BALOON	5	ACCEPT	0	5	15	5	132.705147025999
135.683586886	0.792190232999928	0.792190232999928	7	BALOON	28	CASHOUT	0	0	15	5	135.683586886
142.534008981	0.517766316999769	0.517766316999769	8	BALOON	5	ACCEPT	0	5	5	5	142.534008981
144.867124446	0.492647748998934	0.492647748998934	8	BALOON	5	ACCEPT	0	5	10	5	144.867124446
147.762793751001	0.563979584998378	0.563979584998378	8	BALOON	5	ACCEPT	0	5	15	5	147.762793751001
151.022520999999	0.911250189999919	0.911250189999919	8	BALOON	5	ACCEPT	0	5	20	5	151.022520999999
153.454946596999	0.854830280999522	0.854830280999522	8	BALOON	28	CASHOUT	0	0	20	5	153.454946596999
164.293120594	0.506648568998571	0.506648568998571	9	BALOON	5	ACCEPT	0	5	5	5	164.293120594
166.162952158	0.425833631999922	0.425833631999922	9	BALOON	5	ACCEPT	0	5	10	5	166.162952158
168.115480774999	0.457289726000454	0.457289726000454	9	BALOON	5	ACCEPT	0	5	15	5	168.115480774999
170.614047711	0.478730578999603	0.478730578999603	9	BALOON	28	CASHOUT	0	0	15	5	170.614047711
177.977394744999	0.486383117000514	0.486383117000514	10	CONTROL	5	ACCEPT	1	0	0	0	177.977394744999
