onset	duration	trial_type	PresentedStimulusArrowDirection	ReactionTime	SubjectResponseButton	SubjectResponseButtonCode	SubjectResponseCorrectness	TrialOutcome	StopSignalDelay	LadderNumber	LadderTime	LadderMovement	TimeCourse	onset_noTriggerAdjust	TimeCourse_noTriggerAdjust
0.00700962799999161	1.5	GO	LEFT	0.687663751999935	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	0	0.00700962799999161	0
0	1.125	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	1.5	0	1.5
2.64383927799997	1.5	STOP	RIGHT	0	n/a	0	IncorrectResponse	SuccessfulStop	0.351072596000108	2	350	1	2.625	2.64383927799997	2.625
0	0.625	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	4.125	0	4.125
4.76138158699996	1.5	GO	LEFT	0.77707709699996	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	4.75	4.76138158699996	4.75
0	0.875	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	6.25	0	6.25
7.14608716599992	1.5	GO	RIGHT	0	n/a	0	IncorrectResponse	UnuccessfulGo	0	0	0	0	7.125	7.14608716599992	7.125
0	0.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	8.625	0	8.625
9.21401997099997	1.5	GO	LEFT	0.824691746999974	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	9.125	9.21401997099997	9.125
0	0.625	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	10.625	0	10.625
11.264927662	1.5	GO	RIGHT	0.96888348199991	RIGHT	92	CorrectResponse	SuccessfulGo	0	0	0	0	11.25	11.264927662	11.25
0	1.125	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	12.75	0	12.75
13.883074966	1.5	STOP	LEFT	0	n/a	0	IncorrectResponse	SuccessfulStop	0.251719561999948	1	250	1	13.875	13.883074966	13.875
0	0.875	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	15.375	0	15.375
16.2678168049999	1.5	GO	RIGHT	0.340652953000017	RIGHT	92	CorrectResponse	SuccessfulGo	0	0	0	0	16.25	16.2678168049999	16.25
0	3.125	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	17.75	0	17.75
20.8867376429999	1.5	STOP	LEFT	0.65039312600004	LEFT	95	CorrectResponse	UnsuccessfulStop	0.402319626999997	2	400	-1	20.875	20.8867376429999	20.875
0	1	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	22.375	0	22.375
23.3882920789999	1.5	GO	RIGHT	0.956319363000034	RIGHT	92	CorrectResponse	SuccessfulGo	0	0	0	0	23.375	23.3882920789999	23.375
0	0.75	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	24.875	0	24.875
25.6398510739999	1.5	GO	LEFT	0.889527216000033	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	25.625	25.6398510739999	25.625
0	0.75	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	27.125	0	27.125
27.890818331	1.5	GO	RIGHT	0.357323592999933	RIGHT	92	CorrectResponse	SuccessfulGo	0	0	0	0	27.875	27.890818331	27.875
0	0.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	29.375	0	29.375
29.892037738	1.5	GO	LEFT	0.698545650000028	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	29.875	29.892037738	29.875
0	0.875	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	31.375	0	31.375
32.2601191279999	1.5	GO	RIGHT	0.876619312000003	RIGHT	92	CorrectResponse	SuccessfulGo	0	0	0	0	32.25	32.2601191279999	32.25
0	1.25	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	33.75	0	33.75
35.0113694319999	1.5	GO	LEFT	1.14997653900002	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	35	35.0113694319999	35
0	1.625	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	36.5	0	36.5
38.1464904349999	1.5	STOP	RIGHT	0	n/a	0	IncorrectResponse	SuccessfulStop	0.300309706999997	1	300	1	38.125	38.1464904349999	38.125
0	1	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	39.625	0	39.625
40.647869995	1.5	GO	RIGHT	0.584952208000004	RIGHT	92	CorrectResponse	SuccessfulGo	0	0	0	0	40.625	40.647869995	40.625
0	1.25	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	42.125	0	42.125
43.3823962299999	1.5	GO	RIGHT	0.914241531000016	RIGHT	92	CorrectResponse	SuccessfulGo	0	0	0	0	43.375	43.3823962299999	43.375
0	0.625	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	44.875	0	44.875
45.51713953	1.5	GO	LEFT	0.909123945999909	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	45.5	45.51713953	45.5
0	0.625	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	47	0	47
47.6349059519999	1.5	GO	LEFT	0.741682542999911	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	47.625	47.6349059519999	47.625
0	0.875	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	49.125	0	49.125
50.01978471	1.5	GO	LEFT	0.88601715499999	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	50	50.01978471	50
0	2.625	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	51.5	0	51.5
54.1386095219999	1.5	GO	RIGHT	1.02105202500002	RIGHT	92	CorrectResponse	SuccessfulGo	0	0	0	0	54.125	54.1386095219999	54.125
0	1.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	55.625	0	55.625
57.140153211	1.5	STOP	LEFT	0	n/a	0	IncorrectResponse	SuccessfulStop	0.351397082000062	2	350	1	57.125	57.140153211	57.125
0	0.875	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	58.625	0	58.625
59.507967033	1.5	STOP	RIGHT	0.494145782999908	RIGHT	92	CorrectResponse	UnsuccessfulStop	0.352309635999973	1	350	-1	59.5	59.507967033	59.5
0	1.375	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	61	0	61
62.393125177	1.5	STOP	LEFT	0	n/a	0	IncorrectResponse	SuccessfulStop	0.301135988999931	1	300	1	62.375	62.393125177	62.375
0	1.125	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	63.875	0	63.875
65.011183355	1.5	STOP	RIGHT	0	n/a	0	IncorrectResponse	SuccessfulStop	0.400302824999926	2	400	1	65	65.011183355	65
0	0.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	66.5	0	66.5
67.078894335	1.5	GO	LEFT	0.70390304099999	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	67	67.078894335	67
0	1	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	68.5	0	68.5
69.513568663	1.5	GO	RIGHT	0.75188006399992	RIGHT	92	CorrectResponse	SuccessfulGo	0	0	0	0	69.5	69.513568663	69.5
0	0.75	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	71	0	71
71.7648548039999	1.5	GO	LEFT	0	n/a	0	IncorrectResponse	UnuccessfulGo	0	0	0	0	71.75	71.7648548039999	71.75
0	0.875	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	73.25	0	73.25
