onset	duration	trial_type	PresentedStimulusArrowDirection	ReactionTime	SubjectResponseButton	SubjectResponseButtonCode	SubjectResponseCorrectness	TrialOutcome	StopSignalDelay	LadderNumber	LadderTime	LadderMovement	TimeCourse	onset_noTriggerAdjust	TimeCourse_noTriggerAdjust
0.0192026390004685	1.5	GO	RIGHT	0.552360880000379	RIGHT	92	CorrectResponse	SuccessfulGo	0	0	0	0	0	0.0192026390004685	0
0	2.75	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	1.5	0	1.5
4.2547566760004	1.5	STOP	LEFT	0.423167068999646	LEFT	95	CorrectResponse	UnsuccessfulStop	0.253304689999823	1	250	-1	4.25	4.2547566760004	4.25
0	0.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	5.75	0	5.75
6.26383453500057	1.5	GO	LEFT	0.71744849300012	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	6.25	6.26383453500057	6.25
0	0.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	7.75	0	7.75
8.25594582100075	1.5	STOP	RIGHT	0.509664989999692	RIGHT	92	CorrectResponse	UnsuccessfulStop	0.351659453999673	2	350	-1	8.25	8.25594582100075	8.25
0	2.375	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	9.75	0	9.75
12.1401654010006	1.5	GO	LEFT	0.449933087000318	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	12.125	12.1401654010006	12.125
0	0.875	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	13.625	0	13.625
14.5173441770003	1.5	GO	RIGHT	0.561748503999297	RIGHT	92	CorrectResponse	SuccessfulGo	0	0	0	0	14.5	14.5173441770003	14.5
0	0.625	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	16	0	16
16.6268428600006	1.5	GO	LEFT	0.445941310000308	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	16.625	16.6268428600006	16.625
0	0.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	18.125	0	18.125
18.6359857710004	1.5	GO	RIGHT	0.425079665999874	RIGHT	92	CorrectResponse	SuccessfulGo	0	0	0	0	18.625	18.6359857710004	18.625
0	2	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	20.125	0	20.125
22.1349322149999	1.5	GO	RIGHT	0.54187171600006	RIGHT	92	CorrectResponse	SuccessfulGo	0	0	0	0	22.125	22.1349322149999	22.125
0	1.125	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	23.625	0	23.625
