onset	duration	trial_type	PresentedStimulusArrowDirection	ReactionTime	SubjectResponseButton	SubjectResponseButtonCode	SubjectResponseCorrectness	TrialOutcome	StopSignalDelay	LadderNumber	LadderTime	LadderMovement	TimeCourse	onset_noTriggerAdjust	TimeCourse_noTriggerAdjust
0.0182482380000693	1.5	GO	RIGHT	0.446948494000026	RIGHT	92	CorrectResponse	SuccessfulGo	0	0	0	0	0	0.0182482380000693	0
0	2.75	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	1.5	0	1.5
4.27068499799998	1.5	STOP	LEFT	0.358230638999999	LEFT	95	CorrectResponse	UnsuccessfulStop	0.25647047599989	1	250	-1	4.25	4.27068499799998	4.25
0	0.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	5.75	0	5.75
6.26294469000004	1.5	GO	LEFT	0.565174533000004	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	6.25	6.26294469000004	6.25
0	0.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	7.75	0	7.75
8.25511359799998	1.5	STOP	RIGHT	0.322897442999988	RIGHT	92	CorrectResponse	UnsuccessfulStop	0	2	350	-1	8.25	8.25511359799998	8.25
0	2.375	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	9.75	0	9.75
12.139216366	1.5	GO	LEFT	0.343660490000048	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	12.125	12.139216366	12.125
0	0.875	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	13.625	0	13.625
14.516468129	1.5	GO	RIGHT	0.364641851999977	RIGHT	92	CorrectResponse	SuccessfulGo	0	0	0	0	14.5	14.516468129	14.5
0	0.625	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	16	0	16
16.6428595440001	1.5	GO	LEFT	0.359037372999978	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	16.625	16.6428595440001	16.625
0	0.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	18.125	0	18.125
18.634956114	1.5	GO	RIGHT	0.384486704999972	RIGHT	92	CorrectResponse	SuccessfulGo	0	0	0	0	18.625	18.634956114	18.625
0	2	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	20.125	0	20.125
22.1341447770001	1.5	GO	RIGHT	0.339329938999981	RIGHT	92	CorrectResponse	SuccessfulGo	0	0	0	0	22.125	22.1341447770001	22.125
0	1.125	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	23.625	0	23.625
24.762469934	1.5	GO	RIGHT	0.438097675999984	RIGHT	92	CorrectResponse	SuccessfulGo	0	0	0	0	24.75	24.762469934	24.75
0	2	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	26.25	0	26.25
28.2614370790001	1.5	GO	LEFT	0.387516468000058	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	28.25	28.2614370790001	28.25
0	2.25	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	29.75	0	29.75
32.011606225	1.5	STOP	LEFT	0.381169982000074	LEFT	95	CorrectResponse	UnsuccessfulStop	0.203853178000031	1	200	-1	32	32.011606225	32
0	1.75	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	33.5	0	33.5
35.2594379220001	1.5	STOP	RIGHT	0.357595119999928	RIGHT	92	CorrectResponse	UnsuccessfulStop	0.303019354999947	2	300	-1	35.25	35.2594379220001	35.25
0	0.75	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	36.75	0	36.75
37.519520186	1.5	GO	LEFT	0.468042497000056	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	37.5	37.519520186	37.5
0	1.375	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	39	0	39
40.382389839	1.5	GO	LEFT	0.540657398999997	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	40.375	40.382389839	40.375
0	1.125	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	41.875	0	41.875
43.011014551	1.5	GO	RIGHT	0.360286454999937	RIGHT	92	CorrectResponse	SuccessfulGo	0	0	0	0	43	43.011014551	43
0	0.75	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	44.5	0	44.5
45.254211124	1.5	STOP	RIGHT	0	n/a	0	IncorrectResponse	SuccessfulStop	0.152390649999916	1	150	1	45.25	45.254211124	45.25
0	1.75	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	46.75	0	46.75
48.518738212	1.5	GO	RIGHT	0.538777999999979	RIGHT	92	CorrectResponse	SuccessfulGo	0	0	0	0	48.5	48.518738212	48.5
0	1.125	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	50	0	50
51.1306699720001	1.5	GO	RIGHT	0.407497622000051	RIGHT	92	CorrectResponse	SuccessfulGo	0	0	0	0	51.125	51.1306699720001	51.125
0	1	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	52.625	0	52.625
53.641865038	1.5	STOP	LEFT	0	n/a	0	IncorrectResponse	SuccessfulStop	0.250990428000023	2	250	1	53.625	53.641865038	53.625
0	0.625	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	55.125	0	55.125
55.7679654030001	1.5	GO	LEFT	0.58503062200009	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	55.75	55.7679654030001	55.75
0	1.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	57.25	0	57.25
58.7647466010001	1.5	GO	LEFT	0.252951564999989	RIGHT	92	IncorrectResponse	JUNK	0	0	0	0	58.75	58.7647466010001	58.75
0	0.625	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	60.25	0	60.25
60.890845451	1.5	GO	RIGHT	0.47060594200002	RIGHT	92	CorrectResponse	SuccessfulGo	0	0	0	0	60.875	60.890845451	60.875
0	0.625	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	62.375	0	62.375
63.017106551	1.5	GO	LEFT	0.400727721999942	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	63	63.017106551	63
0	1.75	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	64.5	0	64.5
66.2651999220001	1.5	GO	RIGHT	0.401674372000002	RIGHT	92	CorrectResponse	SuccessfulGo	0	0	0	0	66.25	66.2651999220001	66.25
0	1.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	67.75	0	67.75
69.261744075	1.5	STOP	LEFT	0.403597923999996	LEFT	95	CorrectResponse	UnsuccessfulStop	0.30136426699994	2	300	-1	69.25	69.261744075	69.25
0	1.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	70.75	0	70.75
72.25857391	1.5	STOP	RIGHT	0	n/a	0	IncorrectResponse	SuccessfulStop	0.203517108000028	1	200	1	72.25	72.25857391	72.25
0	1.25	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	73.75	0	73.75
75.004122187	1.5	GO	RIGHT	0.47655621399997	RIGHT	92	CorrectResponse	SuccessfulGo	0	0	0	0	75	75.004122187	75
0	0.75	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	76.5	0	76.5
77.264293327	1.5	GO	RIGHT	0.43293853900002	RIGHT	92	CorrectResponse	SuccessfulGo	0	0	0	0	77.25	77.264293327	77.25
0	1.75	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	78.75	0	78.75
80.512214116	1.5	GO	LEFT	0.36903570100003	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	80.5	80.512214116	80.5
0	1	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	82	0	82
83.0068766830001	1.5	GO	LEFT	0.386530973000049	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	83	83.0068766830001	83
0	1.25	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	84.5	0	84.5
85.7692354770001	1.5	GO	LEFT	0.457480133999979	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	85.75	85.7692354770001	85.75
0	1.25	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	87.25	0	87.25
88.514871964	1.5	GO	RIGHT	0.40696096299996	RIGHT	92	CorrectResponse	SuccessfulGo	0	0	0	0	88.5	88.514871964	88.5
0	0.625	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	90	0	90
90.640990029	1.5	GO	LEFT	0.393247742999961	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	90.625	90.640990029	90.625
0	0.875	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	92.125	0	92.125
93.018392113	1.5	GO	RIGHT	0.319799296999918	RIGHT	92	CorrectResponse	SuccessfulGo	0	0	0	0	93	93.018392113	93
0	0.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	94.5	0	94.5
95.010398635	1.5	GO	RIGHT	0.407052131	RIGHT	92	CorrectResponse	SuccessfulGo	0	0	0	0	95	95.010398635	95
0	1.375	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	96.5	0	96.5
97.890066453	1.5	GO	LEFT	0.359722468000086	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	97.875	97.890066453	97.875
0	1.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	99.375	0	99.375
100.886788414	1.5	GO	LEFT	0.362127900000019	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	100.875	100.886788414	100.875
0	1.375	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	102.375	0	102.375
103.766406155	1.5	STOP	RIGHT	0.378397323999934	RIGHT	92	CorrectResponse	UnsuccessfulStop	0.25210338799991	2	250	-1	103.75	103.766406155	103.75
0	0.875	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	105.25	0	105.25
106.143761308	1.5	STOP	LEFT	0.385793981000006	LEFT	95	CorrectResponse	UnsuccessfulStop	0.252844725999921	1	250	-1	106.125	106.143761308	106.125
0	2.75	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	107.625	0	107.625
110.379504899	1.5	GO	LEFT	0.486051834000023	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	110.375	110.379504899	110.375
0	0.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	111.875	0	111.875
112.388311568	1.5	GO	LEFT	0.495031662999963	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	112.375	112.388311568	112.375
0	2.625	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	113.875	0	113.875
116.506654502	1.5	GO	RIGHT	0.544115836999936	RIGHT	92	CorrectResponse	SuccessfulGo	0	0	0	0	116.5	116.506654502	116.5
0	0.75	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	118	0	118
118.766828321	1.5	GO	RIGHT	0.588661309000031	RIGHT	92	CorrectResponse	SuccessfulGo	0	0	0	0	118.75	118.766828321	118.75
0	1	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	120.25	0	120.25
121.261310945	1.5	GO	LEFT	0.387577025999917	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	121.25	121.261310945	121.25
0	0.625	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	122.75	0	122.75
