onset	duration	reaction_time	trial_number	trial_type	button_pressed	action	explode_trial	trial_value	trial_cumulative_value	payoff_level	onset_noTriggerAdjust
0.0295810307852662	0.971056114214662	0.971056114214662	1	BALOON	5	ACCEPT	0	5	5	5	0.0295810307852662
3.31218969678548	0.320451903214689	0.320451903214689	1	BALOON	5	ACCEPT	0	5	10	5	3.31218969678548
6.66118072505242	0.437456879947604	0.437456879947604	1	BALOON	5	ACCEPT	0	5	15	5	6.66118072505242
9.3636351060527	0.436003520947452	0.436003520947452	1	BALOON	28	CASHOUT	0	0	15	5	9.3636351060527
13.7405826230524	0.605056576947391	0.605056576947391	2	CONTROL	5	ACCEPT	1	0	0	0	13.7405826230524
17.0397789097851	0.377860057215003	0.377860057215003	2	CONTROL	5	ACCEPT	1	0	0	0	17.0397789097851
18.5153655803201	0.692275618680014	0.692275618680014	2	CONTROL	5	ACCEPT	1	0	0	0	18.5153655803201
21.0519069005186	0.409809063481589	0.409809063481589	2	CONTROL	5	ACCEPT	1	0	0	0	21.0519069005186
22.9087817970526	0.450855907947243	0.450855907947243	2	CONTROL	5	ACCEPT	1	0	0	0	22.9087817970526
26.0588208597851	0.534907387214844	0.534907387214844	2	CONTROL	5	ACCEPT	1	0	0	0	26.0588208597851
28.6617967205184	0.457841624481716	0.457841624481716	2	CONTROL	5	ACCEPT	1	0	0	0	28.6617967205184
31.6129592570528	0.482682314946942	0.482682314946942	2	CONTROL	5	ACCEPT	1	0	0	0	31.6129592570528
33.9672464481296	0.448391585870468	0.448391585870468	2	CONTROL	5	ACCEPT	1	0	0	0	33.9672464481296
40.0186582928623	0.764980251137786	0.764980251137786	3	CONTROL	5	ACCEPT	1	0	0	0	40.0186582928623
42.8038465210525	0.307792610947672	0.307792610947672	3	CONTROL	5	ACCEPT	1	0	0	0	42.8038465210525
45.3902732960528	0.401366147947101	0.401366147947101	3	CONTROL	5	ACCEPT	1	0	0	0	45.3902732960528
47.4626716010525	0.514973321947309	0.514973321947309	3	CONTROL	5	ACCEPT	1	0	0	0	47.4626716010525
49.8666395280525	0.424998725947262	0.424998725947262	3	CONTROL	5	ACCEPT	1	0	0	0	49.8666395280525
51.3919220820526	0.669715946947235	0.669715946947235	3	CONTROL	5	ACCEPT	1	0	0	0	51.3919220820526
62.7652172123198	0.482422488680186	0.482422488680186	4	BALOON	5	ACCEPT	1	5	5	5	62.7652172123198
65.1858445078624	0.345793668137503	0.345793668137503	4	BALOON	5	ACCEPT	1	5	10	5	65.1858445078624
