onset	duration	trial_type	PresentedStimulusArrowDirection	ReactionTime	SubjectResponseButton	SubjectResponseButtonCode	SubjectResponseCorrectness	TrialOutcome	StopSignalDelay	LadderNumber	LadderTime	LadderMovement	TimeCourse	onset_noTriggerAdjust	TimeCourse_noTriggerAdjust
0.0121882379999079	1.5	GO	LEFT	0.715417288999561	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	0	0.0121882379999079	0
0	2.875	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	1.5	0	1.5
4.39099559999977	1.5	STOP	RIGHT	0.621610557000167	RIGHT	28	CorrectResponse	UnsuccessfulStop	0.451041328999963	2	450	-1	4.375	4.39099559999977	4.375
0	1	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	5.875	0	5.875
6.89451714400002	1.5	STOP	LEFT	0	n/a	0	IncorrectResponse	SuccessfulStop	0.451871012999618	1	450	1	6.875	6.89451714400002	6.875
0	0.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	8.375	0	8.375
8.95025009900019	1.5	GO	LEFT	0.622715788999813	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	8.875	8.95025009900019	8.875
0	0.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	10.375	0	10.375
10.8900866679996	1.5	GO	RIGHT	0.395090465999601	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	10.875	10.8900866679996	10.875
0	0.875	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	12.375	0	12.375
13.260897788	1.5	GO	LEFT	0.357549453999127	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	13.25	13.260897788	13.25
0	1.75	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	14.75	0	14.75
16.5104549090001	1.5	GO	RIGHT	0.467484361000061	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	16.5	16.5104549090001	16.5
0	0.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	18	0	18
18.5166812500001	1.5	GO	RIGHT	0.609399053000743	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	18.5	18.5166812500001	18.5
0	2.125	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	20	0	20
22.1473603129998	1.5	GO	LEFT	0.517911069000547	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	22.125	22.1473603129998	22.125
0	1	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	23.625	0	23.625
24.6341870219994	1.5	GO	RIGHT	0.56026370499967	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	24.625	24.6341870219994	24.625
0	0.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	26.125	0	26.125
26.6403474110002	1.5	STOP	RIGHT	0	n/a	0	IncorrectResponse	SuccessfulStop	0.401661506999517	2	400	1	26.625	26.6403474110002	26.625
0	2.125	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	28.125	0	28.125
30.2713219589996	1.5	GO	RIGHT	0.518852272999538	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	30.25	30.2713219589996	30.25
0	0.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	31.75	0	31.75
32.2608037359996	1.5	GO	LEFT	0.763526110999919	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	32.25	32.2608037359996	32.25
0	0.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	33.75	0	33.75
34.2667153709999	1.5	GO	RIGHT	0.610474266999518	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	34.25	34.2667153709999	34.25
0	2	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	35.75	0	35.75
37.7650419869997	1.5	GO	LEFT	0.533948727000279	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	37.75	37.7650419869997	37.75
0	1.125	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	39.25	0	39.25
40.384450814	1.5	STOP	LEFT	0	n/a	0	IncorrectResponse	SuccessfulStop	0.501872955000181	1	500	1	40.375	40.384450814	40.375
0	1.875	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	41.875	0	41.875
43.7666310369996	1.5	GO	LEFT	0.866584122999484	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	43.75	43.7666310369996	43.75
0	1.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	45.25	0	45.25
46.7674421539996	1.5	GO	LEFT	0.68458146500052	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	46.75	46.7674421539996	46.75
0	0.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	48.25	0	48.25
48.7553573770001	1.5	GO	LEFT	0.720339909999893	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	48.75	48.7553573770001	48.75
