onset	duration	trial_type	PresentedStimulusArrowDirection	ReactionTime	SubjectResponseButton	SubjectResponseButtonCode	SubjectResponseCorrectness	TrialOutcome	StopSignalDelay	LadderNumber	LadderTime	LadderMovement	TimeCourse	onset_noTriggerAdjust	TimeCourse_noTriggerAdjust
0.0125693310001225	1.5	STOP	RIGHT	0.465895868999723	RIGHT	28	CorrectResponse	UnsuccessfulStop	0	2	550	-1	0	0.0125693310001225	0
0	0.625	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	1.5	0	1.5
2.1345370099998	1.5	STOP	LEFT	0.363036675999865	LEFT	5	CorrectResponse	UnsuccessfulStop	0	1	550	-1	2.125	2.1345370099998	2.125
0	2.25	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	3.625	0	3.625
5.8980220049998	1.5	GO	RIGHT	0.440906647999327	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	5.875	5.8980220049998	5.875
0	2	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	7.375	0	7.375
9.39628371399976	1.5	GO	LEFT	0.246434243999829	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	9.375	9.39628371399976	9.375
0	0.75	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	10.875	0	10.875
11.6345793689998	1.5	GO	RIGHT	0.242870312000377	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	11.625	11.6345793689998	11.625
0	1.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	13.125	0	13.125
14.6352893359999	1.5	GO	LEFT	0.363823073999811	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	14.625	14.6352893359999	14.625
0	1.375	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	16.125	0	16.125
17.5202116999999	1.5	GO	RIGHT	0.241205224000623	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	17.5	17.5202116999999	17.5
0	0.625	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	19	0	19
19.6422293280002	1.5	GO	LEFT	0.209499068999321	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	19.625	19.6422293280002	19.625
0	2	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	21.125	0	21.125
23.1403956149998	1.5	GO	RIGHT	0.372231585000009	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	23.125	23.1403956149998	23.125
0	1.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	24.625	0	24.625
26.1412330339999	1.5	STOP	RIGHT	0.4525090369998	RIGHT	28	CorrectResponse	UnsuccessfulStop	0	1	500	-1	26.125	26.1412330339999	26.125
0	1.25	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	27.625	0	27.625
28.8934118959996	1.5	GO	RIGHT	0.231195559999833	LEFT	5	IncorrectResponse	JUNK	0	0	0	0	28.875	28.8934118959996	28.875
0	0.625	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	30.375	0	30.375
31.015522748	1.5	STOP	LEFT	0.654622198000652	LEFT	5	CorrectResponse	UnsuccessfulStop	0.501468901000408	2	500	-1	31	31.015522748	31
0	1.125	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	32.5	0	32.5
33.6349562989999	1.5	GO	LEFT	0.501793080000425	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	33.625	33.6349562989999	33.625
0	0.875	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	35.125	0	35.125
36.0225533779994	1.5	GO	LEFT	0.288634758000626	RIGHT	28	IncorrectResponse	JUNK	0	0	0	0	36	36.0225533779994	36
0	0.625	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	37.5	0	37.5
38.1446781109998	1.5	GO	RIGHT	0.399959519000731	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	38.125	38.1446781109998	38.125
0	0.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	39.625	0	39.625
40.1341870649994	1.5	GO	LEFT	0.428456141000424	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	40.125	40.1341870649994	40.125
0	1.125	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	41.625	0	41.625
42.7702930139994	1.5	GO	LEFT	0.365479650999987	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	42.75	42.7702930139994	42.75
0	0.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	44.25	0	44.25
44.7596414330001	1.5	GO	LEFT	0.428891542000201	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	44.75	44.7596414330001	44.75
0	1.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	46.25	0	46.25
47.7606113069996	1.5	GO	RIGHT	0.525378900999385	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	47.75	47.7606113069996	47.75
0	1.375	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	49.25	0	49.25
