onset	duration	trial_type	PresentedStimulusArrowDirection	ReactionTime	SubjectResponseButton	SubjectResponseButtonCode	SubjectResponseCorrectness	TrialOutcome	StopSignalDelay	LadderNumber	LadderTime	LadderMovement	TimeCourse	onset_noTriggerAdjust	TimeCourse_noTriggerAdjust
0.0143525910002609	1.5	STOP	LEFT	0.620606790000238	LEFT	5	CorrectResponse	UnsuccessfulStop	0.452138369000295	2	450	-1	0	0.0143525910002609	0
0	0.75	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	1.5	0	1.5
2.26920485900018	1.5	STOP	RIGHT	0.527936495000176	RIGHT	28	CorrectResponse	UnsuccessfulStop	0.351453012000093	1	350	-1	2.25	2.26920485900018	2.25
0	1.375	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	3.75	0	3.75
5.13724018700032	1.5	GO	RIGHT	0.572523918000115	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	5.125	5.13724018700032	5.125
0	1.625	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	6.625	0	6.625
8.27065847500035	1.5	GO	LEFT	0.39836709400015	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	8.25	8.27065847500035	8.25
0	0.625	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	9.75	0	9.75
10.3930417880001	1.5	GO	LEFT	0.543146154000169	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	10.375	10.3930417880001	10.375
0	1.875	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	11.875	0	11.875
13.7583606440003	1.5	GO	RIGHT	0.310789316999944	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	13.75	13.7583606440003	13.75
0	0.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	15.25	0	15.25
15.7645579940004	1.5	GO	LEFT	0.407593325999642	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	15.75	15.7645579940004	15.75
0	0.875	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	17.25	0	17.25
