onset	duration	trial_type	PresentedStimulusArrowDirection	ReactionTime	SubjectResponseButton	SubjectResponseButtonCode	SubjectResponseCorrectness	TrialOutcome	StopSignalDelay	LadderNumber	LadderTime	LadderMovement	TimeCourse	onset_noTriggerAdjust	TimeCourse_noTriggerAdjust
0.0153109459999996	1.5	GO	LEFT	0.49596816299993	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	0	0.0153109459999996	0
0	1.25	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	1.5	0	1.5
2.76836593099995	1.5	GO	RIGHT	0.413773665000008	RIGHT	92	CorrectResponse	SuccessfulGo	0	0	0	0	2.75	2.76836593099995	2.75
0	0.625	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	4.25	0	4.25
4.88637277999999	1.5	GO	LEFT	0.394742510000015	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	4.875	4.88637277999999	4.875
0	0.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	6.375	0	6.375
6.88747395799999	1.5	GO	RIGHT	0.406074629000045	RIGHT	92	CorrectResponse	SuccessfulGo	0	0	0	0	6.875	6.88747395799999	6.875
0	1.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	8.375	0	8.375
9.88901139300003	1.5	GO	RIGHT	0.623312368000029	RIGHT	92	CorrectResponse	SuccessfulGo	0	0	0	0	9.875	9.88901139300003	9.875
0	4	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	11.375	0	11.375
15.3920915589999	1.5	GO	LEFT	0.560278977999928	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	15.375	15.3920915589999	15.375
0	1.25	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	16.875	0	16.875
18.1435842339999	1.5	STOP	RIGHT	0.401586038000005	RIGHT	92	CorrectResponse	UnsuccessfulStop	0.352040461999991	2	350	-1	18.125	18.1435842339999	18.125
0	0.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	19.625	0	19.625
20.144737488	1.5	STOP	LEFT	0.445516555999916	LEFT	95	CorrectResponse	UnsuccessfulStop	0.251777923999953	1	250	-1	20.125	20.144737488	20.125
0	1.875	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	21.625	0	21.625
23.513111454	1.5	STOP	RIGHT	0	n/a	0	IncorrectResponse	SuccessfulStop	0.200231643999928	1	200	1	23.5	23.513111454	23.5
0	1	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	25	0	25
26.01464349	1.5	STOP	LEFT	0	n/a	0	IncorrectResponse	SuccessfulStop	0.301312483000061	2	300	1	26	26.01464349	26
0	1.625	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	27.5	0	27.5
29.1330712509999	1.5	GO	RIGHT	0.435240615999987	RIGHT	92	CorrectResponse	SuccessfulGo	0	0	0	0	29.125	29.1330712509999	29.125
0	0.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	30.625	0	30.625
31.134129068	1.5	GO	LEFT	0.630522420000034	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	31.125	31.134129068	31.125
0	1.75	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	32.625	0	32.625
34.385857272	1.5	GO	LEFT	0.542205760999991	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	34.375	34.385857272	34.375
0	0.875	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	35.875	0	35.875
36.770455603	1.5	GO	RIGHT	0.515374420999933	RIGHT	92	CorrectResponse	SuccessfulGo	0	0	0	0	36.75	36.770455603	36.75
0	1.25	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	38.25	0	38.25
39.521983403	1.5	GO	LEFT	0.702053855000031	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	39.5	39.521983403	39.5
0	1.25	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	41	0	41
42.254800968	1.5	GO	RIGHT	0.773032727999976	RIGHT	92	CorrectResponse	SuccessfulGo	0	0	0	0	42.25	42.254800968	42.25
0	2	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	43.75	0	43.75
45.75873703	1.5	STOP	RIGHT	0	n/a	0	IncorrectResponse	SuccessfulStop	0.251439103000052	1	250	1	45.75	45.75873703	45.75
0	1.25	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	47.25	0	47.25
48.51014937	1.5	STOP	LEFT	0.374746455000036	LEFT	95	CorrectResponse	UnsuccessfulStop	0.35152034500004	2	350	-1	48.5	48.51014937	48.5
0	1.875	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	50	0	50
51.895429	1.5	GO	LEFT	0.704866615000014	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	51.875	51.895429	51.875
0	1	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	53.375	0	53.375
54.396832794	1.5	GO	RIGHT	0.546598642999925	RIGHT	92	CorrectResponse	SuccessfulGo	0	0	0	0	54.375	54.396832794	54.375
0	0.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	55.875	0	55.875
56.397945232	1.5	GO	LEFT	0.391050522	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	56.375	56.397945232	56.375
0	0.75	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	57.875	0	57.875
58.6323298469999	1.5	GO	LEFT	0.517907208999986	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	58.625	58.6323298469999	58.625
0	0.625	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	60.125	0	60.125
60.766973236	1.5	GO	RIGHT	0.416237371999955	RIGHT	92	CorrectResponse	SuccessfulGo	0	0	0	0	60.75	60.766973236	60.75
0	2.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	62.25	0	62.25
64.769190815	1.5	GO	RIGHT	0.543324052000003	RIGHT	92	CorrectResponse	SuccessfulGo	0	0	0	0	64.75	64.769190815	64.75
0	1	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	66.25	0	66.25
67.270645296	1.5	STOP	RIGHT	0.362619827999993	LEFT	95	IncorrectResponse	UnsuccessfulStop	0.302325905999965	1	300	-1	67.25	67.270645296	67.25
0	1.625	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	68.75	0	68.75
70.388961549	1.5	STOP	LEFT	0	n/a	0	IncorrectResponse	SuccessfulStop	0.30168852700001	2	300	1	70.375	70.388961549	70.375
0	0.75	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	71.875	0	71.875
72.640197533	1.5	GO	LEFT	0.519867051999995	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	72.625	72.640197533	72.625
0	1.125	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	74.125	0	74.125
